gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,firstPick,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,damagetotowers,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
LOLTMNT05_171066,complete,,LIT,2026,Winter,0,2026-01-09 17:09:20,1,16.01,5,Blue,sup,Click,oe:player:1e249a5688255bde7f7213b5d257b3c,HMBLE,oe:team:ede699f8c483a571a32fc493ce8c41e,1,Bard,Zoe,Sion,Jayce,Galio,Ahri,,,,,,1451,1,1,2,13,17,3,0,0,0,0,0,0,0,0,0.7030,0.8270,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,8424,348.3391,0.122772,543.4735,333.3701,471,37,1.5300,10,0.4135,7,83,3.4321,6880,3644,150.6823,0.102141,6090,,,24,24,0,,,0.9924,2374,2851,13,2246,2149,13,128,702,0,0,2,0,0,0,0,3574,3904,17,3308,3416,19,266,488,-2,0,3,1,0,0,0,4891,5425,21,4561,5320,24,330,105,-3,0,4,2,0,2,0,6880,8106,24,5335,6306,26,1545,1800,-2,1,13,2,0,2,2
LOLTMNT05_171066,complete,,LIT,2026,Winter,0,2026-01-09 17:09:20,1,16.01,6,Red,top,Haruhiro,oe:player:9a8072505022fe7392269696b500cd9,P11 Esports,oe:team:51815048971b363597530c6d350a27f,0,Rumble,Azir,Taliyah,Zaahen,Yunara,Alistar,,,,,,1451,0,0,5,0,3,17,0,0,0,0,0,0,0,1,0.1241,0.8270,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,14187,586.6437,0.295982,856.3749,778.8835,0,10,0.4135,2,0.0827,2,22,0.9097,7000,3764,155.6444,0.183907,6750,,,173,173,0,,,7.1537,3262,4759,83,3971,5495,84,-709,-736,-1,0,0,2,2,1,0,4569,6171,109,6911,9818,148,-2342,-3647,-39,0,0,3,3,1,0,6173,9914,157,8740,12649,183,-2567,-2735,-26,0,0,3,4,1,0,7000,11139,173,11407,15820,207,-4407,-4681,-34,0,0,5,7,6,0
LOLTMNT05_171066,complete,,LIT,2026,Winter,0,2026-01-09 17:09:20,1,16.01,7,Red,jng,Izo,oe:player:f80f443cd63aa14f81ffb468c7ac12d,P11 Esports,oe:team:51815048971b363597530c6d350a27f,0,Wukong,Azir,Taliyah,Zaahen,Yunara,Alistar,,,,,,1451,0,2,4,0,3,17,0,0,0,0,0,0,0,0,0.1241,0.8270,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,0,1,9786,404.6589,0.204164,896.1957,734.1833,1091,6,0.2481,7,0.2895,5,26,1.0751,7987,4751,196.4576,0.232127,7658,,,143,13,130,,,5.9132,3200,3620,64,4013,4615,91,-813,-995,-27,0,0,0,1,1,0,4776,5477,90,6093,7201,134,-1317,-1724,-44,1,0,1,1,3,0,6965,7849,124,8550,10520,190,-1585,-2671,-66,2,0,2,1,3,0,7987,9233,143,11245,13536,213,-3258,-4303,-70,2,0,4,3,11,0
LOLTMNT05_171066,complete,,LIT,2026,Winter,0,2026-01-09 17:09:20,1,16.01,8,Red,mid,Xen0gan,oe:player:8143be9a534c52a80c338e924742f09,P11 Esports,oe:team:51815048971b363597530c6d350a27f,0,Neeko,Azir,Taliyah,Zaahen,Yunara,Alistar,,,,,,1451,0,0,4,1,3,17,0,0,0,0,0,0,0,0,0.1241,0.8270,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,10885,450.1034,0.227093,620.5100,325.3067,0,5,0.2068,7,0.2895,3,23,0.9511,7462,4226,174.7484,0.206478,6475,,,208,208,0,,,8.6010,3309,4923,91,3933,5608,106,-624,-685,-15,0,0,1,0,2,0,5164,8077,154,6351,8651,166,-1187,-574,-12,0,0,1,1,2,0,6579,10591,190,8498,11014,206,-1919,-423,-16,0,1,2,2,2,1,7462,11465,208,11759,16042,246,-4297,-4577,-38,0,1,4,4,8,1
LOLTMNT05_171066,complete,,LIT,2026,Winter,0,2026-01-09 17:09:20,1,16.01,9,Red,bot,Showman,oe:player:82fa2a45f6376819ba1adc1e9a9549f,P11 Esports,oe:team:51815048971b363597530c6d350a27f,0,Corki,Azir,Taliyah,Zaahen,Yunara,Alistar,,,,,,1451,0,1,2,0,3,17,0,0,0,0,0,0,0,0,0.1241,0.8270,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,9864,407.8842,0.205792,461.5989,322.2881,6448,9,0.3722,4,0.1654,0,19,0.7857,8863,5627,232.6809,0.274924,8683,,,212,212,0,,,8.7664,3350,3642,85,3548,3956,101,-198,-314,-16,0,0,0,0,0,0,5401,5625,133,5552,6545,150,-151,-920,-17,0,0,0,0,0,0,7692,8199,184,7546,9218,203,146,-1019,-19,1,0,0,0,0,0,8863,9574,212,10567,12461,238,-1704,-2887,-26,1,0,2,2,6,0
LOLTMNT05_171066,complete,,LIT,2026,Winter,0,2026-01-09 17:09:20,1,16.01,10,Red,sup,downfall,oe:player:6373f9174e6e3dcf8988b672ac283c0,P11 Esports,oe:team:51815048971b363597530c6d350a27f,0,Rakan,Azir,Taliyah,Zaahen,Yunara,Alistar,,,,,,1451,0,0,2,2,3,17,0,0,0,0,0,0,0,0,0.1241,0.8270,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,3210,132.7360,0.0669699,543.6389,531.3163,0,33,1.3646,12,0.4962,7,101,4.1764,5335,2099,86.7953,0.102564,5085,,,26,26,0,,,1.0751,2246,2149,13,2374,2851,13,-128,-702,0,0,0,0,0,2,0,3308,3416,19,3574,3904,17,-266,-488,2,0,0,0,0,3,1,4561,5320,24,4891,5425,21,-330,-105,3,0,2,0,0,4,2,5335,6306,26,6880,8106,24,-1545,-1800,2,0,2,2,1,13,2
LOLTMNT05_171066,complete,,LIT,2026,Winter,0,2026-01-09 17:09:20,1,16.01,100,Blue,team,,,HMBLE,oe:team:ede699f8c483a571a32fc493ce8c41e,1,,Zoe,Sion,Jayce,Galio,Ahri,Jarvan IV,Ambessa,Ryze,Lucian,Bard,1451,1,17,3,44,17,3,0,0,0,0,1,,,,0.7030,0.8270,1,2,1,2,1,0,1,0,0,0,1,,0,0,1,1,0,3,0,1,1,0,0,0,1,8,0,1,1,32,6,1,0,68615,2837.2846,,2984.1213,3193.2736,27842,77,3.1840,30,1.2405,24,228,9.4280,51858,35680,1475.3963,,46545,0.29297,3.73,,727,201,,,38.3735,17839,22525,395,15367,19093,336,2472,3432,59,3,6,0,0,0,3,28481,36119,615,23218,28766,505,5263,7353,110,5,9,1,1,0,5,38225,48826,803,31970,41873,679,6255,6953,124,7,10,3,3,3,7,51858,65965,928,36647,47717,762,15211,18248,166,17,44,3,3,3,17
LOLTMNT05_171066,complete,,LIT,2026,Winter,0,2026-01-09 17:09:20,1,16.01,200,Red,team,,,P11 Esports,oe:team:51815048971b363597530c6d350a27f,0,,Azir,Taliyah,Zaahen,Yunara,Alistar,Rumble,Neeko,Wukong,Corki,Rakan,1451,0,3,17,3,3,17,0,0,0,0,0,,,,0.1241,0.8270,0,1,2,1,2,0,0,0,1,0,0,,0,0,0,0,1,0,3,0,0,1,0,0,0,0,8,0,0,6,32,0,1,47932,1982.0262,,3378.3184,2691.9779,7539,63,2.6051,32,1.3232,17,191,7.8980,36647,20469,846.4094,,34651,-0.29297,-3.73,,632,130,,,31.5093,15367,19093,336,17839,22525,395,-2472,-3432,-59,0,0,3,3,6,0,23218,28766,505,28481,36119,615,-5263,-7353,-110,1,0,5,5,9,1,31970,41873,679,38225,48826,803,-6255,-6953,-124,3,3,7,7,10,3,36647,47717,762,51858,65965,928,-15211,-18248,-166,3,3,17,17,44,3
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,1,Blue,top,Diobello,oe:player:6fc7d54cb5c88a3b2054aeba60a8ad0,GMBLERS Esports,oe:team:eb2f7366b23f654102ef78cfbd9ab56,1,Sion,Kai'Sa,Akali,Jayce,Braum,Morgana,,,,,,1858,0,0,3,3,5,19,0,0,0,0,0,0,0,0,0.1615,0.7750,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,17753,573.2939,0.204215,1143.4230,2278.0624,2880,9,0.2906,0,0.0000,0,20,0.6459,10333,6267,202.3789,0.197262,10150,,,258,258,0,,,8.3315,3225,5038,84,3255,5276,79,-30,-238,5,0,0,0,0,0,0,4919,8141,129,5204,9499,126,-285,-1358,3,0,0,1,1,0,0,6720,11512,182,7788,13623,192,-1068,-2111,-10,0,1,1,1,1,0,8267,13994,226,9499,16295,230,-1232,-2301,-4,0,1,2,1,2,0
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,2,Blue,jng,Mario,oe:player:df1274a25b88333180c934458717dc5,GMBLERS Esports,oe:team:eb2f7366b23f654102ef78cfbd9ab56,1,Wukong,Kai'Sa,Akali,Jayce,Braum,Morgana,,,,,,1858,0,3,4,0,5,19,1,0,0,0,0,0,0,0,0.1615,0.7750,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,0,0,9842,317.8256,0.113214,950.1184,668.2347,790,5,0.1615,10,0.3229,6,41,1.3240,11184,7118,229.8601,0.224048,10933,,,175,20,155,,,5.6512,3247,3533,70,3611,4515,88,-364,-982,-18,0,0,0,0,0,0,5068,5946,107,6092,7150,125,-1024,-1204,-18,1,0,0,2,1,0,6757,8209,138,8596,10477,171,-1839,-2268,-33,1,0,2,3,3,0,7968,9955,157,11247,14436,234,-3279,-4481,-77,1,0,3,3,4,0
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,3,Blue,mid,DejaVu,oe:player:f91df124dbb29389941a0a900e8cab6,GMBLERS Esports,oe:team:eb2f7366b23f654102ef78cfbd9ab56,1,Viktor,Kai'Sa,Akali,Jayce,Braum,Morgana,,,,,,1858,0,0,3,3,5,19,0,0,0,0,0,0,0,0,0.1615,0.7750,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,27852,899.4187,0.320385,829.7955,644.2734,1523,15,0.4844,6,0.1938,9,31,1.0011,10308,6242,201.5716,0.196475,10375,,,264,264,0,,,8.5253,2960,4876,70,4082,5895,106,-1122,-1019,-36,0,0,1,1,0,0,4980,8027,131,5898,8347,156,-918,-320,-25,0,0,1,1,1,0,6811,10999,186,8820,12233,225,-2009,-1234,-39,0,1,1,3,1,0,8331,14781,230,11136,14888,270,-2805,-107,-40,0,1,1,5,2,0
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,4,Blue,bot,Rharesh,oe:player:bf4680a824168dbc1b4e9e038b6ccc9,GMBLERS Esports,oe:team:eb2f7366b23f654102ef78cfbd9ab56,1,Caitlyn,Kai'Sa,Akali,Jayce,Braum,Morgana,,,,,,1858,0,2,7,1,5,19,0,0,0,0,1,1,0,0,0.1615,0.7750,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,24936,805.2530,0.286842,600.8396,326.2863,8695,8,0.2583,8,0.2583,0,31,1.0011,13103,9037,291.8299,0.28445,12400,,,280,276,4,,,9.0420,4042,3821,95,3402,3936,96,640,-115,-1,1,0,0,0,0,0,6240,5702,138,5911,5897,138,329,-195,0,1,1,2,1,1,1,9170,8164,192,8055,8217,191,1115,-53,1,2,1,3,1,1,2,10727,9851,233,10613,11175,242,114,-1324,-9,2,1,5,2,2,2
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,5,Blue,sup,Shredder,oe:player:4515c41bfcadfcf2e3c5880242f99a2,GMBLERS Esports,oe:team:eb2f7366b23f654102ef78cfbd9ab56,1,Leona,Kai'Sa,Akali,Jayce,Braum,Morgana,,,,,,1858,0,0,2,5,5,19,0,0,0,0,1,0,1,0,0.1615,0.7750,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,6550,211.5178,0.0753454,546.2648,540.8719,176,48,1.5501,9,0.2906,7,91,2.9386,7172,3106,100.3014,0.0977665,6925,,,28,28,0,,,0.9042,2360,2886,13,2272,2700,8,88,186,5,0,1,0,0,0,1,3526,4334,19,4031,4439,13,-505,-105,6,0,2,1,0,3,1,4755,5647,22,5570,5916,15,-815,-269,7,0,3,1,0,5,1,5773,6749,26,7524,7853,20,-1751,-1104,6,0,3,1,1,7,1
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,6,Red,top,The Mountain,oe:player:0e94a953ebc2e75ab1d22879fcb8d72,Colossal Gaming,oe:team:35d740411d9f9072f939b1faf33a6e2,0,K'Sante,Ambessa,Diana,Corki,Smolder,Aphelios,,,,,,1858,1,1,0,5,19,5,0,0,0,0,0,0,0,0,0.6136,0.7750,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,15856,512.0344,0.147127,990.0000,1745.0377,8413,14,0.4521,3,0.0969,3,37,1.1948,11880,7814,252.3358,0.173977,11605,,,259,259,0,,,8.3638,3255,5276,79,3225,5038,84,30,238,-5,0,0,0,0,0,0,5204,9499,126,4919,8141,129,285,1358,-3,1,0,0,0,0,1,7788,13623,192,6720,11512,182,1068,2111,10,1,1,0,0,1,1,9499,16295,230,8267,13994,226,1232,2301,4,1,2,0,0,1,2
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,7,Red,jng,Fragola,oe:player:dd685a824d4a506a952a6a8a90e0a81,Colossal Gaming,oe:team:35d740411d9f9072f939b1faf33a6e2,0,Dr. Mundo,Ambessa,Diana,Corki,Smolder,Aphelios,,,,,,1858,1,4,0,8,19,5,0,0,0,0,0,0,0,0,0.6136,0.7750,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,0,0,17946,579.5264,0.16652,1316.0603,1464.0581,3542,10,0.3229,16,0.5167,8,68,2.1959,14744,10678,344.8224,0.237743,13350,,,282,37,245,,,9.1066,3611,4515,88,3247,3533,70,364,982,18,0,0,0,0,0,0,6092,7150,125,5068,5946,107,1024,1204,18,2,1,0,1,0,0,8596,10477,171,6757,8209,138,1839,2268,33,3,3,0,1,0,2,11247,14436,234,7968,9955,157,3279,4481,77,3,4,0,1,0,3
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,8,Red,mid,Bisgaard,oe:player:75807d72812187f72c5892bf7ab25a9,Colossal Gaming,oe:team:35d740411d9f9072f939b1faf33a6e2,0,Syndra,Ambessa,Diana,Corki,Smolder,Aphelios,,,,,,1858,1,8,1,6,19,5,0,0,0,0,0,0,0,0,0.6136,0.7750,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,32732,1057.0075,0.303718,521.8192,252.8202,6566,10,0.3229,3,0.0969,3,15,0.4844,13966,9900,319.6986,0.220421,12450,,,282,282,0,,,9.1066,4082,5895,106,2960,4876,70,1122,1019,36,1,0,0,0,0,1,5898,8347,156,4980,8027,131,918,320,25,1,1,0,0,0,1,8820,12233,225,6811,10999,186,2009,1234,39,3,1,0,0,1,1,11136,14888,270,8331,14781,230,2805,107,40,5,2,0,0,1,1
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,9,Red,bot,PiskHello,oe:player:8f41a11e71632780d1b132b388ef2a5,Colossal Gaming,oe:team:35d740411d9f9072f939b1faf33a6e2,0,Yunara,Ambessa,Diana,Corki,Smolder,Aphelios,,,,,,1858,1,4,3,6,19,5,0,0,0,0,0,0,0,0,0.6136,0.7750,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,25438,821.4639,0.236038,721.1948,362.8741,11512,15,0.4844,7,0.2260,4,40,1.2917,14492,10426,336.6846,0.232132,12650,,,292,276,16,,,9.4295,3402,3936,96,4042,3821,95,-640,115,1,0,0,0,1,0,0,5911,5897,138,6240,5702,138,-329,195,0,1,1,1,1,1,2,8055,8217,191,9170,8164,192,-1115,53,-1,1,1,2,2,1,3,10613,11175,242,10727,9851,233,-114,1324,9,2,2,2,2,1,5
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,10,Red,sup,Centu,oe:player:0ff3d05047e5a7d2838bd6cb11fe7a1,Colossal Gaming,oe:team:35d740411d9f9072f939b1faf33a6e2,0,Bard,Ambessa,Diana,Corki,Smolder,Aphelios,,,,,,1858,1,2,1,12,19,5,0,0,0,0,0,0,0,1,0.6136,0.7750,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,15799,510.1938,0.146598,470.6997,321.2487,5033,42,1.3563,15,0.4844,3,120,3.8751,10162,6096,196.8568,0.135727,8805,,,31,31,0,,,1.0011,2272,2700,8,2360,2886,13,-88,-186,-5,0,0,1,0,1,0,4031,4439,13,3526,4334,19,505,105,-6,0,3,1,0,2,1,5570,5916,15,4755,5647,22,815,269,-7,0,5,1,0,3,1,7524,7853,20,5773,6749,26,1751,1104,-6,1,7,1,0,3,1
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,100,Blue,team,,,GMBLERS Esports,oe:team:eb2f7366b23f654102ef78cfbd9ab56,1,,Kai'Sa,Akali,Jayce,Braum,Morgana,Sion,Viktor,Leona,Caitlyn,Wukong,1858,0,5,19,12,5,19,1,0,0,0,1,,,,0.1615,0.7750,1,1,3,1,3,0,0,1,0,0,0,,0,0,1,1,0,0,3,0,0,1,0,0,0,2,9,0,0,14,39,0,1,86933,2807.3089,,4070.4413,4457.7287,14064,85,2.7449,33,1.0657,22,214,6.9107,52100,31770,1025.9419,,50783,-0.147333,-2.19,,846,159,,,32.4543,15834,20154,332,16622,22322,377,-788,-2168,-45,1,1,1,1,0,1,24733,32150,524,27136,35332,558,-2403,-3182,-34,2,3,5,5,6,2,34213,44531,720,38829,50466,794,-4616,-5935,-74,3,6,8,8,11,3,41066,55330,872,50019,64647,996,-8953,-9317,-124,3,6,12,12,17,3
LOLTMNT05_172032,complete,,LIT,2026,Winter,0,2026-01-09 17:55:05,1,16.01,200,Red,team,,,Colossal Gaming,oe:team:35d740411d9f9072f939b1faf33a6e2,0,,Ambessa,Diana,Corki,Smolder,Aphelios,K'Sante,Syndra,Yunara,Bard,Dr. Mundo,1858,1,19,5,37,19,5,0,0,0,0,0,,,,0.6136,0.7750,0,3,1,3,1,2,0,0,1,0,0,,0,0,0,0,1,3,0,1,1,0,0,0,1,9,2,1,1,39,14,1,0,107771,3480.2260,,4019.7740,4146.0388,35066,91,2.9386,44,1.4209,21,280,9.0420,65244,44914,1450.3983,,58860,0.147333,2.19,,885,261,,,37.0075,16622,22322,377,15834,20154,332,788,2168,45,1,0,1,1,1,1,27136,35332,558,24733,32150,524,2403,3182,34,5,6,2,2,3,5,38829,50466,794,34213,44531,720,4616,5935,74,8,11,3,3,6,8,50019,64647,996,41066,55330,872,8953,9317,124,12,17,3,3,6,12
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,1,Blue,top,Cripple,oe:player:739c1ceddb772fbbf222215006c963d,Axolotl,oe:team:e7121adad88546bce0ff2cc41c2d343,1,Aatrox,Akali,Qiyana,Neeko,Kennen,Malphite,,,,,,1913,0,4,7,0,5,18,0,0,0,0,0,0,0,1,0.1568,0.6900,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,28031,879.1741,0.459096,1319.6864,1165.3738,7029,12,0.3764,3,0.0941,1,33,1.0350,12053,7875,246.9942,0.242033,11875,,,252,252,0,,,7.9038,4123,5436,87,3589,4830,73,534,606,14,2,0,2,1,1,2,6363,9385,137,5048,7923,111,1315,1462,26,3,0,2,1,1,3,8237,11443,172,7177,11179,161,1060,264,11,3,0,4,1,4,3,9802,14133,212,9143,13912,199,659,221,13,3,0,4,2,5,3
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,2,Blue,jng,Elix1r,oe:player:95b751706961250780ec3a0a64d14d5,Axolotl,oe:team:e7121adad88546bce0ff2cc41c2d343,1,Dr. Mundo,Akali,Qiyana,Neeko,Kennen,Malphite,,,,,,1913,0,0,2,2,5,18,0,0,0,0,0,0,0,0,0.1568,0.6900,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,0,1,8191,256.9054,0.134153,1099.4145,855.6508,1514,7,0.2196,9,0.2823,5,40,1.2546,11287,7109,222.9692,0.21849,11075,,,259,38,221,,,8.1234,3575,4362,80,3885,4680,86,-310,-318,-6,0,1,0,1,0,0,5400,6670,124,5797,7490,138,-397,-820,-14,0,1,0,1,0,0,7359,9698,169,8308,10081,169,-949,-383,0,0,2,0,2,3,1,8919,11860,205,10057,12390,206,-1138,-530,-1,0,2,1,2,6,1
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,3,Blue,mid,Shack,oe:player:c15d2ad445223acab83deffd548e4e0,Axolotl,oe:team:e7121adad88546bce0ff2cc41c2d343,1,Azir,Akali,Qiyana,Neeko,Kennen,Malphite,,,,,,1913,0,1,3,0,5,18,0,0,0,0,0,0,0,0,0.1568,0.6900,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,13605,426.7120,0.222825,703.5024,607.8725,2540,11,0.3450,4,0.1255,3,41,1.2859,10727,6549,205.4051,0.201279,10535,,,260,254,6,,,8.1547,2960,4621,74,3889,5569,109,-929,-948,-35,0,0,0,0,0,0,4802,7514,135,5633,8622,169,-831,-1108,-34,0,0,0,0,0,0,7485,10305,186,7928,10976,218,-443,-671,-32,1,0,0,1,0,0,8837,11908,220,9962,13603,263,-1125,-1695,-43,1,0,1,2,0,0
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,4,Blue,bot,Jakorhs,oe:player:5e4010efcc9627e914b7b65161c8e56,Axolotl,oe:team:e7121adad88546bce0ff2cc41c2d343,1,Corki,Akali,Qiyana,Neeko,Kennen,Malphite,,,,,,1913,0,0,2,0,5,18,0,0,0,0,0,0,0,0,0.1568,0.6900,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,8423,264.1819,0.137953,492.2948,270.7998,5055,9,0.2823,1,0.0314,1,17,0.5332,12385,8207,257.4072,0.252237,12183,,,315,315,0,,,9.8798,3416,4500,95,3278,4313,80,138,187,15,0,0,0,0,0,0,5703,6931,147,5833,7284,142,-130,-353,5,0,0,0,0,0,0,7659,9147,193,8780,10069,197,-1121,-922,-4,0,0,1,1,2,0,9716,11657,255,11118,12701,253,-1402,-1044,2,0,0,1,1,5,0
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,5,Blue,sup,Tigrot,oe:player:f62515559d817cb05f979bfdf640cfe,Axolotl,oe:team:e7121adad88546bce0ff2cc41c2d343,1,Rell,Akali,Qiyana,Neeko,Kennen,Malphite,,,,,,1913,0,0,4,3,5,18,0,0,0,0,0,0,0,0,0.1568,0.6900,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,2807,88.0397,0.0459734,442.5196,501.4846,0,62,1.9446,15,0.4705,16,143,4.4851,6975,2797,87.7261,0.0859616,6250,,,29,29,0,,,0.9096,2113,2088,11,2283,1910,10,-170,178,1,0,1,1,0,1,0,3257,3785,15,3220,2928,16,37,857,-1,0,2,1,0,1,0,4505,5115,19,4973,5099,19,-468,16,0,0,3,2,1,3,0,5629,6276,25,6296,6617,21,-667,-341,4,0,3,3,2,5,0
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,6,Red,top,Fratellin,oe:player:c0c4911703fe39d0f3ecac925f770ed,Deacoy,oe:team:7570144845b6016b78fbcb4eb5c9b31,0,Gwen,Ambessa,Zaahen,Wukong,Xin Zhao,Urgot,,,,,,1913,1,3,4,6,17,5,0,0,0,0,1,1,0,0,0.5332,0.6900,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,25298,793.4553,0.262321,844.2969,818.7977,10097,9,0.2823,8,0.2509,0,37,1.1605,12714,8536,267.7261,0.182214,9700,,,239,239,0,,,7.4961,3589,4830,73,4123,5436,87,-534,-606,-14,1,1,2,2,0,2,5048,7923,111,6363,9385,137,-1315,-1462,-26,1,1,3,3,0,2,7177,11179,161,8237,11443,172,-1060,-264,-11,1,4,3,3,0,4,9143,13912,199,9802,14133,212,-659,-221,-13,2,5,3,3,0,4
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,7,Red,jng,Hamudis,oe:player:7db713e72c2aa2b0c3254a04066873b,Deacoy,oe:team:7570144845b6016b78fbcb4eb5c9b31,0,Naafiri,Ambessa,Zaahen,Wukong,Xin Zhao,Urgot,,,,,,1913,1,6,1,8,17,5,1,0,0,0,0,0,0,0,0.5332,0.6900,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,1,0,17731,556.1213,0.183857,663.0423,417.1772,5822,6,0.1882,13,0.4077,2,48,1.5055,15186,11008,345.2588,0.234983,13625,,,272,35,237,,,8.5311,3885,4680,86,3575,4362,80,310,318,6,1,0,0,0,1,0,5797,7490,138,5400,6670,124,397,820,14,1,0,0,0,1,0,8308,10081,169,7359,9698,169,949,383,0,2,3,1,0,2,0,10057,12390,206,8919,11860,205,1138,530,1,2,6,1,0,2,1
